2000-TEP-133->[2005-TEP-123, 2011-TEP-118, 2003-HUM-335]
2005-TEP-108->[ACC-361-FQM-2001, 2006-TEP-132, 2009-TEP-134]
OTRI-08-PC26->[2003-HUM-131, 2008-SEJ-415, 2011-HUM-618]
OTRI-08-PC25->[2010-FQM-181, 2009-HUM-136, 2005-RNM-224]
2000-TEP-135->[ACC-384-HUM-2001, AC-TEP 113, 2011-SEJ-132]
2005-TEP-107->[ACPAI-2003-036, 2008-SEJ-489, 2006-TEP-131]
2008-FQM-218->[2006-FQM-274, 2009-FQM-120, 1997-FQM-218]
2008-FQM-212->[ACC-393-CVI-2001, 2008-FQM-153, 2009-FQM-206]
ACPAI-2003-015->[ACC-384-HUM-2001, ACPAI-2003-080, AC-TEP 113]
ACPAI-2003-014->[AC-TEP 113, ACC-384-HUM-2001, ACPAI-2003-080]
2002-AGR-225->[ACC-758-FQM-2002, 2006-RNM-320, 1997-SEJ-308]
MAT2005-23955-E->[ACC-356-CVI-2001, 2007-BIO-209, 1997-HUM-323]
2006-HUM-184->[2002-HUM-173, 2010-HUM-326, 2011-HUM-851]
2004-HUM-700->[2003-HUM-923, 2008-HUM-710, 2007-HUM-429]
2005-HUM-441->[2008-HUM-632, 1997-HUM-156, 2004-HUM-396]
2009-HUM-171->[2005-HUM-488, 2000-HUM-601, 2003-HUM-281]
1997-HUM-201->[1997-HUM-199, 2000-HUM-212, 2003-HUM-429]
2002-FQM-253->[ACC-1014-TEP-2002, 2004-FQM-120, 2008-FQM-240]
2009-HUM-177->[2006-HUM-550, 2005-HUM-259, 2005-HUM-401]
2005-HUM-436->[1997-HUM-460, 1997-HUM-323, 2003-HUM-659]
ACC-715-HUM-2002->[ACPAI-2003-080, ACPAI-2003-082, AC-TEP 113]
ACPAI-2003-005->[ACPAI-2003-080, ACPAI-2003-082, 2003-FQM-308]
2006-SEJ-112->[2005-SEJ-115, 2005-SEJ-217, 2011-SEJ-436]
2006-SEJ-115->[2009-SEJ-183, 2008-SEJ-301, 2003-CTS-406]
ACPAI-2003-009->[ACPAI-2003-080, AC-TEP 113, ACC-384-HUM-2001]
2007-CTS-114->[1997-CTS-399, 2010-CTS-591, 2003-CTS-399]
ACPAI-2003-022->[AC-TEP 113, ACC-384-HUM-2001, ACC-357-SEJ-2001]
2008-FQM-205->[ACC-483-CVI-2001, ACPAI-2003-036, 2000-FQM-104]
ACPAI-2003-021->[ACPAI-2003-080, AC-TEP 113, ACC-384-HUM-2001]
2007-CTS-113->[ACPAI-2003-057, 2009-CTS-410, 2003-CTS-388]
2008-FQM-206->[2008-FQM-189, 2008-FQM-333, 2010-FQM-135]
2006-HUM-174->[2003-HUM-468, 2011-HUM-550, 2003-HUM-712]
ACPAI-2003-026->[AC-TEP 113, ACC-384-HUM-2001, ACPAI-2003-080]
ACPAI-2003-025->[AC-TEP 113, ACPAI-2003-080, ACC-384-HUM-2001]
DPI2011-13451-E->[2007-SEJ-140, 2004-HUM-213, 2002-TEP-103]
2006-HUM-177->[2005-HUM-507, 2008-HUM-550, 2003-HUM-650]
2008-FQM-202->[2002-FQM-329, 2008-FQM-274, 2010-FQM-106]
2006-HUM-171->[2000-HUM-135, 2003-HUM-700, 2006-HUM-282]
2006-HUM-173->[2007-HUM-650, 1997-HUM-293, 2005-HUM-171]
2011-BIO-213->[AC-TEP 113, ACC-357-SEJ-2001, 2011-BIO-324]
2003-CTS-406->[2000-CTS-425, 1997-CTS-154, 2003-CTS-908]
2011-BIO-215->[SUBCEI2010-010, 2009-BIO-116, 2010-BIO-215]
2006-SEJ-107->[2010-SEJ-377, 2009-SEJ-193, 2006-SEJ-398]
2005-HUM-429->[2000-HUM-441, 1997-HUM-177, 2003-HUM-661]
2009-HUM-184->[2003-HUM-717, 2010-HUM-123, 2008-HUM-833]
IMUAE-2003-27-2->[ACC-357-SEJ-2001, 2005-SEJ-381, 2004-TEP-186]
HUM2004-20238-E->[2011-TEP-102, 2009-TEP-122, 2003-HUM-429]
2009-HUM-189->[ACC-769-TEP-2002, 2004-HUM-320, 2008-HUM-507]
IMUAE-2003-27-1->[2000-TIC-153, 2003-HUM-774, 2009-FQM-102]
ACPAI-2003-017->[AC-TEP 113, ACPAI-2003-080, ACC-357-SEJ-2001]
FFI2008-03626-E->[ACC-437-SEJ-2001, 2008-SEJ-442, 2000-SEJ-103]
ACPAI-2003-016->[ACC-384-HUM-2001, ACPAI-2003-080, ACC-467-SEJ-2001]
2006-SEJ-101->[ACC-356-CVI-2001, 2002-SEJ-230, 2011-SEJ-465]
2002-FQM-262->[ACPAI-2003-086, 1997-FQM-274, 2007-FQM-240]
2002-FQM-263->[2003-FQM-164, 2006-FQM-132, 2002-FQM-327]
2002-FQM-260->[2006-FQM-163, 2006-FQM-296, 2002-FQM-326]
2006-SEJ-103->[2011-SEJ-461, 2008-SEJ-136, 2010-SEJ-158]
2006-SEJ-104->[2000-SEJ-155, 2011-SEJ-322, 2011-SEJ-490]
ACPAI-2003-032->[ACC-384-HUM-2001, AC-TEP 113, ACPAI-2003-080]
2009-SEJ-112->[2010-SEJ-496, 2007-SEJ-107, 2011-SEJ-400]
ACPAI-2003-031->[ACPAI-2003-080, AC-TEP 113, ACPAI-2003-069]
ACPAI-2003-030->[AC-TEP 113, ACC-384-HUM-2001, ACC-357-SEJ-2001]
ACPAI-2003-037->[ACC-366-SEJ-2001, ACC-384-HUM-2001, 2007-BIO-239]
2006-HUM-163->[2003-HUM-691, 1997-HUM-429, 2003-HUM-906]
ACPAI-2003-036->[AC-TEP 113, ACPAI-2003-045, ACC-357-SEJ-2001]
2007-CTS-108->[2004-CTS-520, 1997-HUM-201, 2007-CTS-584]
1997-HUM-219->[2007-HUM-345, 1997-HUM-301, 1997-HUM-452]
2009-HUM-146->[2007-HUM-853, 1997-HUM-303, 2003-HUM-488]
2005-HUM-465->[2003-HUM-618, 1997-HUM-219, 2008-HUM-710]
2009-SEJ-115->[2011-SEJ-197, 2003-SEJ-107, 2003-HUM-371]
1997-HUM-213->[1997-HUM-154, 2011-HUM-326, 2003-HUM-911]
BFM2000-3341-E->[2007-BIO-209, 1997-CTS-293, 2003-HUM-381]
1997-HUM-214->[2002-HUM-710, 1997-HUM-119, 2003-HUM-609]
OTRI-2002-PROM-PROY-06->[2006-TEP-198, 2007-TEP-106, 2002-TEP-151]
OTRI-2002-PROM-PROY-07->[2008-FQM-342, 2011-RNM-210, 2003-HUM-612]
1997-HUM-223->[2000-HUM-601, 2007-HUM-177, 2003-HUM-152]
2009-HUM-152->[ACC-384-HUM-2001, 2000-HUM-174, 2011-HUM-173]
2011-SEJ-398->[2004-SEJ-301, 2003-SEJ-140, 2011-SEJ-101]
2002-FQM-237->[2002-FQM-328, 2009-FQM-333, 2002-FQM-143]
MTM2011-14991-E->[ACPAI-2003-027, 2000-HUM-692, 2003-HUM-124]
2009-HUM-154->[2003-HUM-346, 2010-HUM-197, 2005-HUM-631]
2009-HUM-153->[2011-HUM-411, 2010-HUM-197, 2006-HUM-694]
2009-HUM-156->[2011-HUM-873, 2005-HUM-252, 2008-HUM-631]
ACPAI-2003-029->[AC-TEP 113, ACPAI-2003-080, ACC-384-HUM-2001]
ACC-354-SEJ-2001->[ACPAI-2003-080, AC-TEP 113, ACC-357-SEJ-2001]
ACPAI-2003-028->[ACPAI-2003-080, ACC-357-SEJ-2001, ACC-722-HUM-2002]
ACPAI-2003-027->[ACPAI-2003-080, ACC-384-HUM-2001, ACC-356-CVI-2001]
OTRI-2002-PROM-PROY-08->[ACC-380-FQM-2001, 2010-BIO-281, 2010-BIO-299]
OTRI-2002-PROM-PROY-09->[2003-CVI-162, 2011-AGR-153, 2008-TIC-112]
2007-CTS-111->[2000-CTS-406, 2004-CTS-163, 2011-CTS-358]
2006-HUM-156->[2003-HUM-166, 2000-HUM-396, 2009-HUM-319]
ACPAI-2003-043->[ACC-384-HUM-2001, ACPAI-2003-069, ACPAI-2003-095]
2009-SEJ-101->[2000-SEJ-134, 2004-SEJ-183, 2002-FQM-253]
ACPAI-2003-042->[ACPAI-2003-080, ACC-357-SEJ-2001, AC-TEP 113]
ACPAI-2003-041->[ACPAI-2003-080, AC-TEP 113, ACC-384-HUM-2001]
ACPAI-2003-048->[ACPAI-2003-080, ACPAI-2003-069, AC-TEP 113]
2006-HUM-152->[2002-HUM-636, 2009-HUM-423, 2011-HUM-144]
2006-HUM-153->[ACC-1006-TIC-2002, 2005-HUM-316, 2003-HUM-555]
ACPAI-2003-047->[ACC-357-SEJ-2001, ACC-384-HUM-2001, ACPAI-2003-080]
2006-HUM-154->[2002-HUM-555, 2000-HUM-244, 2004-HUM-801]
ACPAI-2003-045->[ACC-961-CVI-2002, ACPAI-2003-095, ACC-357-SEJ-2001]
1997-HUM-208->[2011-HUM-402, 2000-HUM-609, 2011-HUM-711]
OTRI-2002-PROM-PROY-10->[2000-CTS-154, 2009-FQM-308, 2003-HUM-360]
2002-FQM-239->[2008-FQM-262, 2004-FQM-333, 2003-FQM-314]
1997-HUM-206->[2004-HUM-429, 2006-HUM-631, 2003-HUM-919]
2009-SEJ-107->[2009-SEJ-130, 2011-SEJ-130, 2011-SEJ-193]
2005-HUM-452->[2003-HUM-136, 2000-HUM-133, 2006-HUM-252]
1997-HUM-202->[2008-HUM-184, 2006-HUM-317, 2003-HUM-397]
2009-SEJ-103->[2004-SEJ-149, 2008-SEJ-205, 2007-SEJ-164]
2011-BIO-242->[ACPAI-2003-080, ACPAI-2003-082, 2011-SEJ-180]
1997-HUM-212->[2004-HUM-491, 2004-HUM-281, 2000-HUM-491]
2009-HUM-163->[2004-HUM-666, 2005-HUM-214, 2004-HUM-225]
2000-HUM-197->[2005-HUM-282, 2007-HUM-206, 2008-HUM-141]
1997-HUM-210->[2002-HUM-710, 2010-HUM-411, 2003-HUM-376]
OTRI-2002-PROM-PROY-11->[2007-BIO-213, 2009-FQM-122, 2003-HUM-486]
ACC-483-CVI-2001->[AC-TEP 113, ACC-722-HUM-2002, ACC-366-SEJ-2001]
2002-FQM-241->[2006-FQM-326, 2010-FQM-262, 2002-FQM-212]
ACPAI-2003-054->[ACC-384-HUM-2001, ACPAI-2003-080, AC-TEP 113]
ACPAI-2003-053->[ACPAI-2003-082, ACC-366-SEJ-2001, ACPAI-2003-080]
ACPAI-2003-052->[ACPAI-2003-080, AC-TEP 113, ACPAI-2003-095]
ACPAI-2003-059->[AC-TEP 113, ACC-384-HUM-2001, ACC-357-SEJ-2001]
ACPAI-2003-058->[ACPAI-2003-080, ACC-366-SEJ-2001, ACC-384-HUM-2001]
ACPAI-2003-057->[AC-TEP 113, ACC-384-HUM-2001, ACPAI-2003-069]
1997-TEP-123->[2004-TEP-201, 1997-CTS-124, 2003-HUM-137]
1997-TEP-122->[AC-TEP 113, 2008-TEP-122, 2009-TEP-219]
1997-TEP-125->[2006-TEP-135, 2009-TEP-205, 2006-TEP-131]
2005-HUM-488->[1997-HUM-550, 2002-HUM-389, 2003-HUM-136]
2002-FQM-206->[ACC-368-CVI-2001, 2004-FQM-143, 2008-FQM-226]
ACPAI-2003-051->[ACPAI-2003-080, ACC-384-HUM-2001, ACC-357-SEJ-2001]
2005-HUM-486->[2000-HUM-697, 2002-HUM-303, 2011-HUM-304]
ACPAI-2003-050->[AC-TEP 113, ACPAI-2003-080, ACC-384-HUM-2001]
2011-CTS-657->[ACC-773-TEP-2002, 2011-CTS-160, 2003-CTS-511]
2000-HUM-184->[2003-HUM-202, 2010-HUM-789, 1997-HUM-208]
2002-FQM-212->[2006-FQM-239, 2009-FQM-128, 2002-FQM-212]
2011-SEJ-377->[ACC-722-HUM-2002, 2010-SEJ-461, 2011-SEJ-436]
2010-CTS-516->[2010-CTS-257, 1997-CTS-120, 2003-CTS-439]
1997-TEP-116->[2003-TEP-103, 1997-TEP-102, 2004-TEP-201]
2011-HUM-810->[1997-HUM-208, 2002-HUM-349, 2002-HUM-616]
1997-TEP-118->[2009-TEP-245, 2006-TEP-111, 2004-TEP-186]
MTM2009-06096-E->[2007-HUM-340, 2009-FQM-132, 2003-HUM-124]
2000-HUM-189->[2000-HUM-397, 2002-HUM-390, 2009-HUM-399]
2008-FQM-263->[2010-FQM-133, 2006-FQM-308, 2004-FQM-309]
2008-FQM-262->[2002-FQM-163, 2009-FQM-134, 2002-FQM-223]
CGL2006-27060-E->[2000-HUM-436, 2000-TEP-102, 2003-HUM-646]
2008-FQM-260->[2002-FQM-132, 2010-FQM-331, 2005-FQM-163]
ACPAI-2003-066->[ACC-366-SEJ-2001, ACPAI-2003-082, ACC-722-HUM-2002]
ACPAI-2003-065->[ACPAI-2003-080, ACC-384-HUM-2001, ACC-437-SEJ-2001]
ACPAI-2003-064->[ACPAI-2003-080, AC-TEP 113, ACC-384-HUM-2001]
ACPAI-2003-063->[ACC-384-HUM-2001, AC-TEP 113, ACC-366-SEJ-2001]
ACPAI-2003-069->[ACPAI-2003-080, ACC-384-HUM-2001, AC-TEP 113]
ACPAI-2003-067->[ACC-384-HUM-2001, AC-TEP 113, ACPAI-2003-080]
1997-TEP-134->[ACC-516-HUM-2001, 2000-TEP-151, 2005-TEP-219]
1997-TEP-133->[2011-SEJ-001, 2008-TEP-107, 2004-TEP-216]
2011-CTS-664->[1997-CTS-292, 2010-CTS-257, 2008-CTS-439]
1997-TEP-135->[1997-TEP-135, 2006-TEP-177, 2000-FQM-212]
2002-FQM-218->[2011-FQM-127, 2011-FQM-164, 2005-FQM-121]
1997-TEP-130->[ACC-384-HUM-2001, 2007-TEP-172, 2003-TEP-112]
1997-TEP-132->[ACC-361-FQM-2001, 2010-TEP-216, 2009-TEP-242]
2000-HUM-171->[2009-HUM-403, 1997-HUM-151, 2003-HUM-779]
1997-TEP-131->[ACC-756-FQM-2002, 2000-TEP-123, 2007-TEP-131]
2000-HUM-173->[2000-HUM-124, 2003-HUM-461, 2003-HUM-712]
2010-CTS-523->[2003-HUM-507, 1997-CTS-160, 2003-CTS-439]
2002-FQM-223->[2006-FQM-128, 2009-FQM-189, 2002-FQM-280]
2000-HUM-174->[2008-HUM-411, 2007-HUM-314, 2005-HUM-141]
2002-FQM-226->[ACPAI-2003-080, ACC-726-HUM-2002, ACPAI-2003-036]
2000-HUM-177->[2006-HUM-144, 2009-HUM-163, 2009-HUM-789]
1997-TEP-127->[ACPAI-2003-057, 2008-TEP-216, 2008-TEP-206]
2011-SEJ-381->[2011-SEJ-467, 2005-SEJ-183, 2011-SEJ-353]
1997-TEP-126->[ACPAI-2003-045, 2010-TEP-229, 2008-HUM-692]
OTRI-AGR-167-02->[ACPAI-2003-025, 2007-HUM-118, 2005-HUM-744]
2008-FQM-253->[2010-FQM-181, 2004-FQM-134, 2007-FQM-345]
2011-SEJ-380->[2005-FQM-240, 2003-SEJ-132, 2011-SEJ-197]
ACPAI-2003-077->[ACC-384-HUM-2001, ACPAI-2003-080, AC-TEP 113]
2008-FQM-237->[ACC-449-CVI-2001, ACC-948-SEJ-2002, ACC-516-HUM-2001]
ACPAI-2003-076->[ACPAI-2003-080, AC-TEP 113, ACC-357-SEJ-2001]
ACPAI-2003-075->[ACPAI-2003-080, ACC-366-SEJ-2001, AC-TEP 113]
2008-FQM-239->[ACPAI-2003-086, 2006-FQM-123, 2009-FQM-333]
ACPAI-2003-079->[AC-TEP 113, ACC-384-HUM-2001, ACPAI-2003-080]
2011-BIO-206->[ACC-1015-TEP-2002, ACC-1113-SEJ-2002, ACC-769-TEP-2002]
SUBJRN08-001->[2000-HUM-304, 2004-HUM-747, 2003-HUM-747]
1997-TEP-103->[AC-TEP 113, 2011-TEP-106, 2000-TEP-126]
1997-TEP-102->[ACPAI-2003-076, ACC-961-CVI-2002, ACPAI-2003-067]
2011-BIO-209->[ACPAI-2003-069, ACPAI-2003-082, ACC-353-FQM-2001]
2011-CTS-677->[2008-CTS-547, 2005-CTS-523, 2011-SEJ-401]
ACPAI-2003-072->[ACPAI-2003-080, ACC-384-HUM-2001, AC-TEP 113]
ACPAI-2003-070->[AC-TEP 113, ACC-384-HUM-2001, ACPAI-2003-080]
2011-SEJ-359->[ACC-238-CVI-2001, ACPAI-2003-048, ACC-722-HUM-2002]
2011-BIO-210->[2011-BIO-213, 2009-BIO-299, 2010-BIO-211]
2011-SEJ-353->[ACC-238-CVI-2001, 2007-SEJ-165, 2004-SEJ-412]
2011-BIO-211->[2009-BIO-270, 2000-HUM-244, 2007-BIO-215]
2000-HUM-163->[2003-HUM-609, 2008-HUM-632, 2007-HUM-156]
2000-HUM-166->[ACC-384-HUM-2001, 1997-HUM-272, 2003-HUM-685]
2009-HUM-197->[2005-HUM-173, 2010-HUM-327, 2006-HUM-544]
SBVC09-006->[2008-FQM-131, 2009-TIC-152, 2003-HUM-747]
2008-FQM-241->[ACPAI-2003-080, 2006-FQM-206, 2002-FQM-263]
2008-FQM-240->[ACPAI-2003-066, ACC-340-FQM-2001, 2008-FQM-296]
2008-FQM-226->[ACPAI-2003-080, 2009-FQM-104, 2002-FQM-112]
ACPAI-2003-087->[ACC-384-HUM-2001, AC-TEP 113, ACC-357-SEJ-2001]
ACPAI-2003-086->[ACPAI-2003-080, ACC-357-SEJ-2001, 2003-HUM-646]
2005-HUM-491->[2004-HUM-547, 2010-HUM-552, 2003-HUM-779]
2008-FQM-223->[2002-FQM-109, 2003-FQM-263, 2005-FQM-218]
2002-AGR-212->[ACPAI-2003-030, 2011-AGR-212, 2011-SEJ-132]
2006-HUM-197->[2005-HUM-507, 1997-HUM-373, 2000-HUM-691]
INFN2003-001->[1997-CVI-239, 1997-CVI-125, 2003-HUM-399]
2002-AGR-211->[ACC-265-TIC-2001, 2004-FQM-104, 2003-HUM-319]
ACPAI-2003-080->[ACPAI-2003-080, ACC-384-HUM-2001, 2006-TEP-201]
1997-TEP-112->[2007-TEP-103, 2009-FQM-291, 2004-TIC-134]
1997-TEP-111->[2009-TEP-198, 2011-TEP-118, 2007-TIC-130]
1997-TEP-114->[2009-TEP-156, 2006-TEP-203, 2006-SEJ-458]
1997-TEP-113->[ACPAI-2003-053, ACC-1021-TIC-2002, 2006-TEP-135]
ACPAI-2003-083->[ACPAI-2003-080, ACC-384-HUM-2001, AC-TEP 113]
ACPAI-2003-082->[ACC-384-HUM-2001, AC-TEP 113, ACC-366-SEJ-2001]
1997-TEP-110->[2011-TEP-201, 2011-TEP-186, 2004-TEP-112]
2000-HUM-151->[2004-HUM-219, 2007-HUM-401, 1997-HUM-447]
1997-TEP-108->[2006-TEP-134, 1997-CTS-120, 2004-TEP-186]
2000-HUM-153->[2003-HUM-371, 2007-HUM-747, 2004-HUM-697]
2000-HUM-152->[2008-HUM-552, 2010-HUM-135, 2008-HUM-659]
2000-HUM-154->[2007-HUM-633, 2002-HUM-287, 2003-HUM-282]
2002-FQM-205->[ACC-516-HUM-2001, 2006-FQM-149, 2002-FQM-314]
2002-FQM-202->[2003-FQM-164, 2002-FQM-134, 2002-FQM-309]
1997-TEP-107->[2004-TEP-143, 2006-TEP-229, 2000-CTS-113]
2000-HUM-156->[2003-HUM-423, 2002-HUM-282, 2011-HUM-402]
1997-TEP-106->[2009-TEP-216, 2000-TEP-143, 2000-TEP-107]
PI-0331-2008->[ACPAI-2003-080, 2002-CVI-211, 2003-HUM-272]
ACPAI-2003-099->[ACC-384-HUM-2001, AC-TEP 113, ACPAI-2003-080]
ACPAI-2003-097->[AC-TEP 113, ACC-357-SEJ-2001, ACC-366-SEJ-2001]
ACPAI-2003-096->[ACPAI-2003-080, ACC-384-HUM-2001, AC-TEP 113]
2006-RNM-177->[2009-RNM-320, 2005-RNM-138, 2011-RNM-365]
2006-SEJ-193->[2011-SEJ-456, 2008-SEJ-458, 2011-SEJ-140]
ACPAI-2003-090->[ACC-384-HUM-2001, AC-TEP 113, ACPAI-2003-095]
2009-TIC-180->[AC-TEP 113, ACPAI-2003-080, 2004-TIC-112]
2011-SEJ-339->[2010-SEJ-183, 2000-SEJ-138, 2004-SEJ-381]
ACPAI-2003-095->[ACC-384-HUM-2001, ACC-357-SEJ-2001, ACPAI-2003-082]
ACPAI-2003-094->[ACPAI-2003-080, ACC-384-HUM-2001, ACPAI-2003-045]
2011-SEJ-336->[2011-SEJ-400, 2008-SEJ-458, 2011-SEJ-456]
2011-CTS-605->[2011-CTS-210, 1997-CTS-151, 2003-CTS-259]
2007-SEJ-258->[ACC-238-CVI-2001, 2000-SEJ-188, 2006-SEJ-409]
FR2009-0102->[ACPAI-2003-080, 2007-FQM-345, 2009-FQM-226]
FR2009-0101->[2002-FQM-112, 1997-HUM-199, 2008-HUM-547]
2006-SEJ-197->[2003-SEJ-336, 2008-SEJ-140, 2011-SEJ-502]
FR2009-0103->[2010-AGR-212, 2004-HUM-399, 2000-AGR-162]
2008-CTS-259->[2011-CTS-591, 2002-CTS-511, 2011-CTS-257]
2008-HUM-833->[2010-HUM-327, 2011-HUM-136, 2011-HUM-153]
2006-SEJ-180->[2009-SEJ-400, 2008-SEJ-155, 2011-SEJ-496]
2006-SEJ-183->[2011-SEJ-458, 2008-SEJ-401, 2009-SEJ-490]
2008-CTS-257->[ACC-773-TEP-2002, 1997-CTS-306, 2003-CTS-259]
2011-AGR-188->[2000-AGR-167, 2010-SEJ-490, 2011-SEJ-494]
2009-TIC-192->[ACPAI-2003-080, 2011-TIC-214, 2003-HUM-488]
MTM2006-28254-E->[2010-FQM-163, 1997-HUM-609, 2011-SEJ-308]
2009-TIC-193->[ACC-366-SEJ-2001, ACC-768-TEP-2002, 2006-TIC-178]
2010-HUM-666->[2004-HUM-402, 2000-HUM-322, 2008-HUM-154]
2005-SEJ-446->[2006-SEJ-128, 2003-SEJ-188, 2011-SEJ-498]
2011-CTS-618->[2004-CTS-399, 1997-CTS-114, 2008-CTS-516]
200899900695793->[ACPAI-2003-080, ACC-384-HUM-2001, ACC-357-SEJ-2001]
2003-HUM-596->[2003-HUM-717, 2002-HUM-596, 2003-HUM-219]
2005-SEJ-442->[2000-SEJ-258, 2003-SEJ-132, 2011-SEJ-177]
2008-FQM-296->[ACPAI-2003-080, 2010-FQM-327, 2004-FQM-143]
ACC-756-FQM-2002->[ACPAI-2003-080, ACC-384-HUM-2001, AC-TEP 113]
DPI2005-25241-E->[ACPAI-2003-080, ACPAI-2003-082, 2003-HUM-697]
2006-SEJ-188->[2011-SEJ-494, 2003-SEJ-115, 2006-SEJ-193]
2005-SEJ-447->[2006-SEJ-164, 2011-SEJ-498, 2008-SEJ-380]
2008-FQM-291->[ACC-754-FQM-2002, 2004-FQM-260, 2002-FQM-280]
2007-HUM-301->[2000-HUM-281, 2000-HUM-627, 2003-HUM-906]
UP.SE.004-09->[ACPAI-2003-080, ACC-722-HUM-2002, 2011-FQM-181]
ACC-340-FQM-2001->[AC-TEP 113, ACC-384-HUM-2001, ACPAI-2003-082]
2006-CTS-480->[2007-CTS-204, 2000-CTS-460, 2011-CTS-399]
SUBCEI2014-006->[2011-HUM-544, 2003-SEJ-188, 2003-HUM-491]
SEJ2004-20016-E->[AC-CORDOBA, ACPAI-2003-076, 2007-BIO-004]
SUBCEI2014-008->[2011-HUM-708, 2005-HUM-125, 2011-HUM-319]
2011-SEJ-318->[ACC-238-CVI-2001, 2008-SEJ-418, 2011-SEJ-183]
2008-HUM-849->[2011-HUM-568, 2007-HUM-646, 2002-HUM-389]
SUB39-06->[ACPAI-2003-080, ACPAI-2003-082, ACPAI-2003-057]
HF2006-0153->[2011-HUM-304, 2009-FQM-263, 2003-CVI-242]
SUBCEI2014-002->[ACC-357-SEJ-2001, 2004-CVI-169, 2010-BIO-281]
2010-HUM-692->[ACC2003-FQM-127, 2007-HUM-174, 2003-HUM-208]
2007-CTS-193->[2009-CTS-388, 2000-CTS-425, 2000-CTS-292]
2010-HUM-691->[2002-HUM-522, 2000-HUM-340, 2006-HUM-801]
SUBCEI2014-004->[2006-TEP-219, 2005-HUM-744, 2002-HUM-118]
2010-HUM-697->[2007-HUM-301, 2008-HUM-692, 2003-HUM-709]
2008-FQM-280->[2011-FQM-344, 2003-FQM-135, 2002-FQM-304]
2008-CTS-293->[2006-CTS-108, 2006-CTS-111, 2011-CTS-388]
2008-FQM-282->[2006-FQM-122, 2009-FQM-122, 2005-FQM-296]
2010-HUM-694->[2003-HUM-360, 2011-HUM-134, 2003-HUM-124]
AYUD-PHB2004-0091-PC->[2003-FQM-127, 1997-CTS-272, 2009-FQM-327]
2008-HUM-851->[2003-HUM-666, 1997-HUM-124, 2003-HUM-633]
FR2009-0105->[2002-HUM-345, 2005-AGR-212, 2003-HUM-552]
2008-HUM-853->[2005-HUM-125, 2005-HUM-353, 2007-HUM-454]
TIC2001-4504-E->[2003-TEP-196, 2011-TEP-201, 2003-HUM-552]
HA2002-0077->[2004-TEP-103, 1997-HUM-443, 2006-HUM-337]
HA2002-0078->[ACPAI-2003-026, 2003-CVI-169, 1997-CVI-172]
ACC-345-FQM-2001->[ACPAI-2003-080, ACC-384-HUM-2001, AC-TEP 113]
HA2007-0016->[1997-FQM-274, 2011-CTS-677, 2011-HUM-123]
BSO2001-4581-E->[2003-CVI-182, 1997-CTS-173, 2002-FQM-314]
2011-SEJ-322->[ACPAI-2003-048, 2003-SEJ-140, 2011-SEJ-381]
2004-RNM-331->[OTRI-2001-ENC-SECT-02, 2003-RNM-136, 2011-RNM-365]
2008-FQM-274->[ACPAI-2003-080, 2000-FQM-179, 2002-FQM-202]
SUBCEI2014-012->[2007-BIO-299, 2000-HUM-201, 2002-HUM-326]
2006-SEJ-164->[2010-SEJ-490, 2009-SEJ-418, 2011-SEJ-398]
2006-SEJ-165->[ACC-356-CVI-2001, 2005-SEJ-436, 2011-SEJ-504]
DPI2006-27208-E->[ACPAI-2003-025, 2003-RNM-210, 2008-HUM-633]
REN2001-4738-E->[2004-TEP-132, 1997-HUM-199, 2011-SEJ-065]
SUBCEI2014-010->[2003-HUM-650, 1997-RNM-117, 2002-SEJ-158]
OTRI-RNM-135->[2000-RNM-204, 2003-RNM-294, 2000-CVI-271]
DPI2002-11122-E->[2008-HUM-547, 2009-FQM-132, 2007-BIO-172]
2006-RNM-135->[2002-RNM-224, 2007-RNM-185, 2000-RNM-117]
2006-RNM-136->[2007-RNM-136, 2000-CTS-448, 2009-RNM-135]
2009-HUM-124->[2003-HUM-125, 2000-HUM-406, 2006-HUM-314]
2007-TEP-205->[2004-TEP-186, 2005-HUM-249, 2004-TIC-180]
2007-TEP-206->[2009-TEP-127, 2004-TEP-134, 2011-TEP-196]
MTM2006-28267-E->[ACC-1113-SEJ-2002, ACC-437-SEJ-2001, 2005-CTS-136]
MSCF-CT-2003-504444->[2004-SEJ-301, 2011-FQM-328, 2008-SEJ-381]
2003-HUM-568->[2004-HUM-154, 2011-HUM-381, 2003-HUM-636]
2002-CVI-239->[ACPAI-2003-086, 2005-CVI-198, 2003-CVI-181]
2007-TEP-211->[2007-BIO-163, 2011-TEP-201, 2003-HUM-376]
2009-HUM-131->[2004-HUM-544, 1997-HUM-303, 2003-HUM-923]
2004-RNM-320->[ACC-384-HUM-2001, ACC-722-HUM-2002, 2006-CVI-198]
2009-HUM-134->[2007-HUM-152, 2004-HUM-323, 2011-HUM-708]
ACC-238-CVI-2001->[ACC-384-HUM-2001, AC-TEP 113, ACPAI-2003-095]
2002-FQM-291->[ACPAI-2003-080, 2007-FQM-326, 2005-FQM-131]
2005-SEJ-418->[2011-SEJ-498, 2008-SEJ-308, 2011-SEJ-158]
2007-SEJ-298->[ACC-751-FQM-2002, ACC-790-HUM-2002, 2011-SEJ-308]
2006-RNM-138->[2000-RNM-136, 2005-HUM-396, 2003-HUM-131]
2006-SEJ-155->[2006-SEJ-353, 2008-SEJ-128, 2011-SEJ-377]
